-120.556	35.98917	3.437 1.57	0.49427586407	-0.0125263886927	-120.567919353	35.9811769535
-120.43584	35.8985	5.717 2.15	0.362401035148	-0.0296612448544	-120.464056319	35.8795994655
-120.621	36.016	5.233 2.52	0.548494065535	0.0108263937434	-120.610698503	36.022912893
-120.61083	36.0245	3.073 1.41	0.549783464667	-0.000931487602958	-120.611716414	36.0239052581
-120.7	36.0885	3.224 1.79	0.645074002493	0.0136437814368	-120.687014203	36.0972202334
-120.864	36.28483	8.287 3.75	0.880647007472	-0.0102521773071	-120.873766585	36.2782632237
-120.7045	36.13633	3.158 3.19	0.684180756857	-0.0141336676557	-120.717956692	36.1272946813
-120.67133	36.095	3.691 2.69	0.635267695852	-0.00832937256819	-120.679258861	36.0896775969
-120.9165	36.34367	3.698 2.72	0.952927739401	-0.0154701852279	-120.931241261	36.3337542108
-120.827	36.25083	5.438 2.19	0.835429501462	-0.0113940702741	-120.837853023	36.2435351058
-120.60017	36.00933	2.675 1.65	0.532602745745	0.00211734056254	-120.59815527	36.0106816899
-120.86916	36.2795	0.578 3.19	0.879218034459	-0.00364394650316	-120.872631149	36.2771659029
-120.81883	36.25017	8.44 2.28	0.830704693384	-0.0160332054324	-120.834102232	36.2399057218
-120.61517	36.04033	5.635 1.82	0.564207517998	-0.00833780319359	-120.623105173	36.0350059108
-120.80566	36.24067	9.336 2.77	0.816607166538	-0.0181131024331	-120.822912975	36.2290759433
-120.43034	35.88167	9.765 2.04	0.346589817691	-0.0223736943602	-120.451621491	35.8674147691
-120.47533	35.9255	3.796 1.19	0.403590462917	-0.0222189330396	-120.496467968	35.9113355072
-120.64667	36.04984	2.995 1.73	0.587791354397	0.00518758227205	-120.641733112	36.0531535488
-120.65266	36.07167	4.515 3.67	0.607680149201	-0.00503163370482	-120.657449162	36.0684556311
-120.80833	36.23983	4.966 1.83	0.817340054433	-0.015920858587	-120.823494594	36.2296389765
-120.41183	35.86133	4.466 1.18	0.321355886824	-0.0209799759118	-120.431784032	35.8479659356
-120.80283	36.23967	5.455 2.35	0.814377956963	-0.0192269008543	-120.821143927	36.2273633599
